,property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum,bed_bath_ratio,log_area,society_clean,additional_room_count,log_price
2098,3 BHK Flat,Sare Crescent Parc Royal Greens Phase 1,3,2,2,unavailable,unavailable,newly built,Sector 92 Gurgaon,0.79,1427.8000000000002,5532.987813419246,0,1,1,0,1,0,15,-1.0,Unavailable,6.0,Minimal,20.0,1.5,7.264590210122234,sare crescent parc royal greens phase ,0,0.5822156198526637
2099,3 BHK Flat,Godrej Nature Plus,3,3,3+,Servant Room,unavailable,under construction,Sector-33 Sohna,1.7,1928.571428571429,8814.814814814814,0,0,0,0,1,0,6,-1.0,Unavailable,12.5,Basic,0.0,1.0,7.565053199505451,godrej nature plus,1,0.9932517730102833
2100,3 BHK Flat,Godrej Oasis39 ,3,3,3+,unavailable,East,new,Sector 88A Gurgaon,1.4,2035.0,6879.606879606879,0,0,0,0,0,1,4,28.0,Medium,11.5,Basic,23.5,1.0,7.618742377670413,godrej oasis,0,0.8754687373538999
2101,3 BHK Flat,Sare Homes,3,3,3,unavailable,North-East,newly built,Sector 92 Gurgaon,0.58,1556.5000000000002,3726.309026662383,0,1,1,0,0,0,3,-1.0,Unavailable,14.0,Basic,20.0,1.0,7.350837250661608,sare homes,0,0.4574248470388754
2102,3 BHK Flat,Aqua Front Towers,3,4,3+,unavailable,unavailable,unknown,Sector 32 Gurgaon,2.5,3048.571428571429,8200.562324273664,0,0,0,0,0,1,1,28.0,Medium,0.0,Minimal,0.0,0.75,8.022756344505787,aqua front towers,0,1.252762968495368
2103,4 BHK Flat,Bestech Altura,4,5,2,Servant Room,East,newly built,Sector 79 Gurgaon,2.55,2942.5000000000005,8666.100254885301,0,0,0,0,0,1,4,28.0,Medium,11.5,Basic,20.0,0.8,7.987354628468316,bestech altura,1,1.2669476034873244
2104,3 BHK Flat,Hero Homes,3,3,3,Pooja Room,unavailable,under construction,Sector 104 Gurgaon,1.9,2412.857142857143,7874.4819419775,0,0,0,0,0,1,16,38.0,Fancy,25.5,Good,20.0,1.0,7.788981221305336,hero homes,1,1.0647107369924282
2105,2 BHK Flat,M3M Sierra 68,2,2,3,unavailable,unavailable,newly built,Sector 68 Gurgaon,1.25,1742.857142857143,7172.131147540984,0,1,1,0,0,0,4,36.5,Fancy,11.5,Basic,20.0,1.0,7.463854687614487,m3m sierra ,0,0.8109302162163288
2106,3 BHK Flat,Indiabulls Centrum Park37 ,3,3,3+,Study Room,unavailable,new,Sector 103 Gurgaon,1.65,2857.1428571428573,5775.0,0,0,0,0,0,1,15,40.0,Fancy,11.5,Basic,25.0,1.0,7.957927342245103,indiabulls centrum park,1,0.9745596399981308
2107,3 BHK Flat,Sare Green Parc 2,3,3,3,Others,East,new,Sector 92 Gurgaon,0.75,2077.1428571428573,3610.729023383768,0,0,0,0,0,1,2,36.0,Fancy,13.5,Basic,20.0,1.0,7.639229916718149,sare green parc ,1,0.5596157879354227
2108,4 BHK Flat,DLF Express Greens39 ,4,6,3+,"Study Room,Pooja Room,Servant Room",North-East,new,Sector 1A IMT Manesar,1.6,3357.1428571428573,4765.95744680851,0,0,0,0,0,1,4,-1.0,Unavailable,13.5,Basic,21.0,0.6666666666666666,8.119143379062205,dlf express greens,3,0.9555114450274363
2109,2 BHK Flat,M3M Woodshire40 ,2,2,3,Study Room,North-East,new,Sector 107 Gurgaon,1.15,2191.428571428572,5247.718383311603,0,0,0,0,0,1,0,38.0,Fancy,9.0,Minimal,24.0,1.0,7.692765145119782,m3m woodshire,1,0.7654678421395714
2110,3 BHK Flat,Hero Homes,3,2,2,unavailable,North,under construction,Sector 104 Gurgaon,1.4,1984.2857142857144,7055.435565154787,1,0,0,0,0,0,4,-1.0,Unavailable,13.5,Basic,20.0,1.5,7.593518119431269,hero homes,0,0.8754687373538999
2111,3 BHK Flat,Vipul Lavanya39 ,3,3,3,"Pooja Room,Servant Room",North-East,mid-age,Sector 81 Gurgaon,1.28,2548.571428571429,5022.421524663677,0,0,0,0,1,0,1,39.5,Fancy,13.5,Basic,24.0,1.0,7.843680556800702,vipul lavanya,2,0.8241754429663494
2112,3 BHK Flat,Signature Global Park40 ,3,2,3+,unavailable,East,newly built,Sohna,0.75,1544.2857142857144,4856.614246068455,0,0,0,0,0,1,4,-1.0,Unavailable,25.5,Good,25.0,1.5,7.342964100574976,signature global park,0,0.5596157879354227
2113,2 BHK Flat,Suncity Vatsal Valley,2,2,2,unavailable,unavailable,under construction,Gwal Pahari,1.0,1071.4285714285716,9333.333333333332,1,1,1,0,1,0,3,39.5,Fancy,5.0,Minimal,0.0,1.0,6.977681048517689,suncity vatsal valley,0,0.6931471805599453
2114,2 BHK Flat,Signature Global Superbia,2,2,3,unavailable,unavailable,under construction,Sector 95 Gurgaon,0.4,848.5714285714287,4713.804713804713,0,0,0,0,0,1,2,-1.0,Unavailable,0.0,Minimal,19.0,1.0,6.744732020651281,signature global superbia,0,0.33647223662121295
2115,3 BHK Flat,Shree Vardhman Victoria38 ,3,4,2,"Pooja Room,Servant Room",unavailable,new,Sector 70 Gurgaon,1.75,2145.0,8158.508158508159,0,0,1,1,1,0,16,-1.0,Unavailable,13.5,Basic,22.5,0.75,7.671360923190644,shree vardhman victoria,2,1.0116009116784799
2116,2 BHK Flat,M3M Heights,2,2,3,unavailable,unavailable,under construction,Sector 65 Gurgaon,2.1,1801.4285714285716,11657.414750198255,0,0,0,0,0,1,8,40.0,Fancy,11.5,Basic,20.0,1.0,7.496890240872428,m3m heights,0,1.1314021114911006
2117,3 BHK Flat,Smart World Orchard,3,3,1,unavailable,East,unknown,Sector 61 Gurgaon,2.5,1703.9,14672.222548271611,0,0,0,0,0,1,1,-1.0,Unavailable,0.0,Minimal,0.0,1.0,7.441261736971185,smart world orchard,0,1.252762968495368
2118,6 BHK Flat,Karmyogi Apartment,6,4,2,unavailable,unavailable,mid-age,Sector 10A Gurgaon,2.3,5080.0,4527.55905511811,0,0,0,0,0,1,6,29.5,Medium,0.0,Minimal,20.0,1.5,8.533263371593732,karmyogi apartment,0,1.1939224684724346
2119,3 BHK Flat,Emaar Palm Gardens41 ,3,4,No,unavailable,unavailable,unknown,Sector 83 Gurgaon,1.8,2090.0,8612.440191387559,0,0,0,0,0,1,9,28.0,Medium,0.0,Minimal,25.0,0.75,7.645397699428633,emaar palm gardens,0,1.0296194171811581
2120,3 BHK Flat,Smart World Orchard,3,3,2,Others,unavailable,under construction,Sector 61 Gurgaon,2.0,2212.857142857143,9038.089089735313,0,0,0,0,0,1,3,33.5,Fancy,0.0,Minimal,0.0,1.0,7.702491586732021,smart world orchard,1,1.0986122886681098
2121,2 BHK Flat,Supertech Araville,2,2,3,Study Room,unavailable,new,Sector 79 Gurgaon,1.0,2185.714285714286,4575.16339869281,0,0,1,0,0,0,4,29.0,Medium,7.0,Minimal,20.0,1.0,7.690155370036394,supertech araville,1,0.6931471805599453
2122,3 BHK Flat,Orris Aster Court,3,3,3,unavailable,North-East,new,Sector 85 Gurgaon,0.9,1745.7,5155.525004296271,0,0,0,0,0,1,8,-1.0,Unavailable,13.5,Basic,19.5,1.0,7.465483572434347,orris aster court,0,0.6418538861723948
2123,5 BHK Flat,DLF Beverly Park41 ,5,5,3+,"Pooja Room,Study Room,Servant Room,Others",North-East,old,DLF Phase 2,8.0,7428.571428571429,10769.230769230768,0,0,0,0,0,1,2,80.0,Fancy,9.0,Minimal,25.0,1.0,8.913223454833028,dlf beverly park,4,2.1972245773362196
2124,2 BHK Flat,AIPL Club Residences,2,2,1,unavailable,North-East,newly built,Sector 70A Gurgaon,0.95,1328.571428571429,7150.537634408602,0,0,0,0,0,1,11,42.0,Fancy,26.0,Good,20.0,1.0,7.192611935130397,aipl club residences,0,0.6678293725756554
2125,5 BHK Flat,Surya Vihar RWA,5,5,2,"Study Room,Servant Room,Store Room",South-East,old,Surya Vihar,1.3,3428.571428571429,3791.6666666666665,0,0,0,0,0,1,2,36.5,Fancy,11.5,Basic,20.0,1.0,8.140190584414983,surya vihar rwa,3,0.832909122935104
2126,2 BHK Flat,Floor type society,2,2,1,unavailable,East,new,Near Pataudi Chowk,0.4,857.1428571428572,4666.666666666666,0,0,1,0,0,0,1,30.5,Fancy,2.5,Minimal,0.0,1.0,6.754770585794848,floor type society,0,0.33647223662121295
2127,2 BHK Flat,M3m Golf Hills,2,2,3,unavailable,unavailable,under construction,Sector 79 Gurgaon,1.45,2028.571428571429,7147.887323943662,0,0,0,0,0,1,15,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.6155799308167635,m3m golf hills,0,0.8960880245566356
2128,4 BHK Flat,Elevate,4,4,No,unavailable,unavailable,unknown,Sector 50 Gurgaon,6.75,3734.500000000001,18074.70879635828,0,0,0,0,0,1,10,28.0,Medium,0.0,Minimal,20.0,1.0,8.225636957415857,elevate,0,2.0476928433652555
2129,3 BHK Flat,Signature Global City,3,3,3,unavailable,unavailable,under construction,Sector 37D Gurgaon,1.25,2935.714285714286,4257.907542579075,0,0,0,0,0,1,4,34.0,Fancy,8.5,Minimal,20.0,1.0,7.9850466454703595,signature global city,0,0.8109302162163288
2130,4 BHK Flat,Adani Brahma Samsara Vilasa,4,4,3+,unavailable,North,newly built,Sector 63 Gurgaon,4.49,500.00000000000006,89799.99999999999,0,0,0,0,0,1,3,44.0,Fancy,22.0,Good,0.0,1.0,6.2166061010848646,adani brahma samsara vilasa,0,1.7029282555214393
2131,4 BHK Flat,DLF The Grove,4,4,2,Servant Room,South-West,under construction,DLF Phase 5,6.0,3428.571428571429,17500.0,0,0,0,0,0,1,1,50.0,Fancy,13.5,Basic,20.0,1.0,8.140190584414983,dlf the grove,1,1.9459101490553132
2132,3 BHK Flat,Suncity Vatsal Valley,3,3,3,unavailable,North-East,newly built,Gwal Pahari,1.53,2042.857142857143,7489.51048951049,0,0,0,0,0,1,2,40.5,Fancy,31.5,Premium,0.0,1.0,7.622594057911021,suncity vatsal valley,0,0.9282193027394289
2133,3 BHK Flat,Sare Green ParC Phase 3,3,2,2,unavailable,unavailable,new,Sector 92 Gurgaon,0.7,1894.2857142857144,3695.3242835595775,0,0,0,0,0,1,4,33.5,Fancy,16.5,Basic,20.0,1.5,7.547124878861603,sare green parc phase ,0,0.5306282510621704
2134,2 BHK Flat,Pivotal Devaan Apartments,2,2,No,unavailable,North,unknown,Sector 84 Gurgaon,0.39,857.1428571428572,4550.0,0,0,0,0,1,0,5,28.0,Medium,0.0,Minimal,20.0,1.0,6.754770585794848,pivotal devaan apartments,0,0.3293037471426004
2135,2 BHK Flat,Signature Global Park40 ,2,2,3,unavailable,South,newly built,Sohna,0.56,1174.2857142857144,4768.856447688565,0,0,0,0,0,1,3,-1.0,Unavailable,22.0,Good,25.0,1.0,7.069266558113617,signature global park,0,0.44468582126144574
2136,4 BHK Flat,Conscient Elevate,4,4,2,Servant Room,unavailable,under construction,Sector 59 Gurgaon,6.75,4850.0,13917.525773195875,0,0,0,0,0,1,10,-1.0,Unavailable,11.5,Basic,0.0,1.0,8.486940148245216,conscient elevate,1,2.0476928433652555
2137,3 BHK Flat,Signature Global City 92,3,2,3,unavailable,unavailable,under construction,Sector 92 Gurgaon,0.99,1200.1,8249.312557286892,0,0,0,0,0,1,1,30.0,Fancy,9.0,Minimal,20.0,1.5,7.090993082560445,signature global city ,0,0.688134638736401
2138,2 BHK Flat,Godrej Air,2,2,3,unavailable,unavailable,unknown,Sector 85 Gurgaon,1.4,2000.0,6999.999999999999,0,1,1,0,1,0,23,-1.0,Unavailable,0.0,Minimal,19.5,1.0,7.601402334583733,godrej air,0,0.8754687373538999
2139,2 BHK Flat,Pyramid Urban,2,2,2,unavailable,unavailable,newly built,Sector 67A Gurgaon,0.6,770.0000000000001,7792.207792207791,0,0,0,0,0,1,14,-1.0,Unavailable,4.0,Minimal,20.0,1.0,6.647688373563329,pyramid urban,0,0.4700036292457356
2140,3 BHK Flat,Hero Homes,3,2,2,unavailable,East,under construction,Sector 104 Gurgaon,1.35,1941.428571428572,6953.64238410596,0,0,0,0,0,1,18,28.0,Medium,13.5,Basic,20.0,1.5,7.571694310100373,hero homes,0,0.8544153281560676
2141,3 BHK Flat,Central Park Flower Valley,3,3,No,unavailable,unavailable,unknown,Sohna,1.2,1958.0,6128.70275791624,0,0,0,0,0,1,11,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.580189417944541,central park flower valley,0,0.7884573603642702
2142,2 BHK Flat,Supertech Araville,2,2,No,unavailable,unavailable,under construction,Sector 79 Gurgaon,0.71,1424.5000000000002,4984.204984204984,0,0,0,0,0,1,9,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.2622779083527265,supertech araville,0,0.5364933705145685
2143,2 BHK Flat,Apna Enclave,2,2,2,unavailable,North-East,old,Sector 3 Gurgaon,0.58,1357.142857142857,4273.684210526315,0,0,0,0,0,1,2,32.5,Fancy,15.0,Basic,18.5,1.0,7.213873499303717,apna enclave,0,0.4574248470388754
2144,3 BHK Flat,M3M Soulitude,3,3,2,Study Room,East,under construction,Sector 89 Gurgaon,1.14,2032.857142857143,5607.870695713281,0,0,0,0,0,1,2,-1.0,Unavailable,19.0,Basic,20.0,1.0,7.617689339558432,m3m soulitude,1,0.76080582903376
2145,3 BHK Flat,on request,3,3,3+,unavailable,unavailable,new,Sector 103 Gurgaon,1.69,2029.5,8327.174180832717,0,0,0,0,0,1,8,37.0,Fancy,13.5,Basic,20.0,1.0,7.616037347126352,on request,0,0.9895411936137477
2146,2 BHK Flat,Raheja Maheshwara,2,2,2,unavailable,unavailable,under construction,Sohna,0.48,1208.9,3970.5517412523777,0,0,0,0,0,1,11,-1.0,Unavailable,12.5,Basic,20.0,1.0,7.098292990547432,raheja maheshwara,0,0.3920420877760237
2147,2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2,2,2,unavailable,South,under construction,Sector 102 Gurgaon,1.99,1927.142857142857,10326.167531504818,0,0,0,0,0,1,14,30.0,Fancy,37.5,Premium,25.0,1.0,7.5643125684539685,shapoorji pallonji joyville gurugram,0,1.095273387402595
2148,4 BHK Flat,Dlf 3 Apartment,4,4,3+,"Pooja Room,Study Room,Servant Room",North-West,old,Cyber City,2.5,3850.000000000001,6493.506493506493,0,0,0,0,0,1,2,38.5,Fancy,1.0,Minimal,20.0,1.0,8.25608813381491,dlf 3 apartment,3,1.252762968495368
2149,2 BHK Flat,Vipul Lavanya39 ,2,2,2,unavailable,unavailable,mid-age,Sector 81 Gurgaon,0.75,1795.7142857142858,4176.610978520286,0,0,0,0,0,1,7,28.0,Medium,9.5,Minimal,24.0,1.0,7.493714878991843,vipul lavanya,0,0.5596157879354227
2150,3 BHK Flat,Godrej 10140 ,3,3,3+,unavailable,unavailable,unknown,Sector 79 Gurgaon,2.5,3205.714285714286,7798.573975044563,0,0,0,0,0,1,5,28.0,Medium,0.0,Minimal,24.5,1.0,8.073002104896233,godrej ,0,1.252762968495368
2151,2 BHK Flat,Signature Global Park40 ,2,2,2,unavailable,unavailable,unknown,Sohna,0.58,1174.2857142857144,4939.172749391727,0,0,0,0,0,1,3,-1.0,Unavailable,0.0,Minimal,25.0,1.0,7.069266558113617,signature global park,0,0.4574248470388754
2152,2 BHK Flat,Ansal Heights 86,2,2,1,unavailable,unavailable,newly built,Sector 86 Gurgaon,0.64,1496.0000000000002,4278.074866310159,0,0,0,0,0,1,3,-1.0,Unavailable,20.0,Good,19.0,1.0,7.311218384419629,ansal heights ,0,0.49469624183610705
2153,3 BHK Flat,Aqua Front Towers,3,4,3,unavailable,unavailable,unknown,Sector 32 Gurgaon,2.5,2347.4,10650.080940615147,0,0,0,0,0,1,1,28.0,Medium,0.0,Minimal,0.0,0.75,7.761489524190031,aqua front towers,0,1.252762968495368
2154,3 BHK Flat,Umang Winter Hills39 ,3,3,3,unavailable,East,unknown,Sector 77 Gurgaon,1.2,2602.857142857143,4610.318331503841,0,0,0,0,0,1,14,28.0,Medium,0.0,Minimal,24.0,1.0,7.864749141169621,umang winter hills,0,0.7884573603642702
2155,3 BHK Flat,Orris Aster Court,3,3,3,unavailable,unavailable,new,Sector 85 Gurgaon,0.93,2267.1428571428573,4102.079395085066,0,1,0,1,0,0,8,28.0,Medium,0.0,Minimal,19.5,1.0,7.7267166510221985,orris aster court,0,0.6575200029167941
2156,2 BHK Flat,Supertech Hues,2,2,3+,unavailable,unavailable,newly built,Sector 68 Gurgaon,0.8,1298.0,6163.328197226502,0,0,0,1,0,0,14,35.0,Fancy,9.0,Minimal,20.0,1.0,7.1693500166706,supertech hues,0,0.5877866649021191
2157,1 BHK Flat,Signature Global Synera34 ,1,1,1,unavailable,North,new,Sector 81 Gurgaon,0.31,595.7142857142858,5203.8369304556345,0,0,0,0,0,1,13,34.0,Fancy,31.0,Premium,23.5,1.0,6.391438415441862,signature global synera,0,0.27002713721306015
2158,3 BHK Flat,New colony Gurgaon,3,2,1,unavailable,North-East,new,New Colony,0.8,1414.2857142857144,5656.565656565656,0,1,0,0,0,0,4,44.5,Fancy,16.0,Basic,20.0,1.5,7.255086707917717,new colony gurgaon,0,0.5877866649021191
2159,2 BHK Flat,Pyramid Urban,2,2,1,unavailable,North,newly built,Sector 67A Gurgaon,0.7,844.2857142857143,8291.032148900169,0,0,0,0,0,1,14,32.5,Fancy,11.5,Basic,20.0,1.0,6.739674693621381,pyramid urban,0,0.5306282510621704
2160,4 BHK Flat,Oriental Valley CHS,4,3,3+,unavailable,unavailable,mid-age,Sector 9A Gurgaon,1.5,2642.857142857143,5675.675675675675,0,0,0,0,0,1,8,36.5,Fancy,9.5,Minimal,20.0,1.3333333333333333,7.879994168822435,oriental valley chs,0,0.9162907318741551
2161,1 BHK Flat,AVL 36 Gurgaon37 ,1,1,1,unavailable,West,new,Sector 36A Gurgaon,0.4,560.0,7142.857142857143,0,0,0,0,0,1,4,28.5,Medium,11.0,Basic,22.0,1.0,6.329720905522696,avl 36 gurgaon,0,0.33647223662121295
2162,3 BHK Flat,Smart World Gems,3,1,No,unavailable,unavailable,unknown,Sector 89 Gurgaon,1.1,1213.3000000000002,9066.183136899364,0,0,1,0,0,0,0,-1.0,Unavailable,0.0,Minimal,20.0,3.0,7.101923058059773,smart world gems,0,0.7419373447293773
2163,2 BHK Flat,Signature Global Grand IVA39 ,2,2,No,unavailable,North,unknown,Sector 103 Gurgaon,0.5,1071.4285714285716,4666.666666666666,1,0,0,0,0,0,10,28.0,Medium,0.0,Minimal,25.0,1.0,6.977681048517689,signature global grand iva,0,0.4054651081081644
2164,3 BHK Flat,Central Park Flower Valley,3,2,2,unavailable,West,newly built,Sector-33 Sohna,1.35,1857.142857142857,7269.230769230769,0,0,0,0,0,1,3,38.0,Fancy,21.5,Good,0.0,1.5,7.527332804008427,central park flower valley,0,0.8544153281560676
2165,3 BHK Flat,Orchid Island42 ,3,4,3,"Pooja Room,Store Room",West,mid-age,Sector 51 Gurgaon,1.7,2280.0,7456.140350877193,0,1,0,0,0,0,2,41.5,Fancy,22.0,Good,24.0,0.75,7.732369222284388,orchid island,2,0.9932517730102833
2166,2 BHK Flat,Pivotal Riddhi Siddhi,2,2,2,Store Room,unavailable,new,Sector 99 Gurgaon,0.72,1008.5714285714288,7138.8101983002825,0,0,0,0,0,1,12,-1.0,Unavailable,10.0,Basic,18.5,1.0,6.917281191635541,pivotal riddhi siddhi,1,0.5423242908253617
2167,2 BHK Flat,Pivotal Devaan,2,2,2,unavailable,East,new,Sector 84 Gurgaon,0.35,690.0,5072.463768115942,0,0,0,0,0,1,4,-1.0,Unavailable,9.5,Minimal,20.0,1.0,6.53813982376767,pivotal devaan,0,0.3001045924503381
2168,2 BHK Flat,511 sarahah tower,2,2,1,Pooja Room,unavailable,newly built,Subhash Nagar,0.6,1028.571428571429,5833.333333333333,0,0,0,0,0,1,0,28.0,Medium,0.0,Minimal,18.0,1.0,6.936897905869128,511 sarahah tower,1,0.4700036292457356
2169,2 BHK Flat,M3M Sierra 68,2,2,3,unavailable,North,new,Sector 68 Gurgaon,1.2,1785.7142857142858,6720.0,0,0,1,0,0,0,1,38.0,Fancy,20.5,Good,20.0,1.0,7.4881336174935935,m3m sierra ,0,0.7884573603642702
2170,2 BHK Flat,Signature Global Grand IVA39 ,2,2,2,unavailable,unavailable,new,Sector 103 Gurgaon,0.5,1142.857142857143,4375.0,0,0,0,0,0,1,10,30.0,Fancy,3.0,Minimal,25.0,1.0,7.04216128901732,signature global grand iva,0,0.4054651081081644
2171,1 BHK Flat,Kendriya Vihar41 ,1,1,1,unavailable,unavailable,old,Sector 56 Gurgaon,0.47,864.2857142857143,5438.016528925619,0,0,0,0,0,1,3,31.5,Fancy,12.0,Basic,25.0,1.0,6.7630597579256335,kendriya vihar,0,0.3852624007906449
2172,3 BHK Flat,Parsvnath Exotica37 ,3,4,3,Servant Room,unavailable,old,Sector 53 Gurgaon,5.0,4142.857142857143,12068.96551724138,0,0,0,0,0,1,7,28.0,Medium,10.0,Basic,25.0,0.75,8.329382310096344,parsvnath exotica,1,1.791759469228055
2173,2 BHK Flat,Emaar MGF Palm Studios,2,2,2,Others,unavailable,new,Sector 66 Gurgaon,1.7,1303.5,13041.81051016494,0,0,0,0,0,1,7,36.0,Fancy,27.0,Good,20.0,1.0,7.173575104576783,emaar mgf palm studios,1,0.9932517730102833
2174,3 BHK Flat,ILD Greens41 ,3,3,3+,unavailable,unavailable,newly built,Sector 37C Gurgaon,0.95,2062.5,4606.060606060606,0,0,1,0,0,0,0,-1.0,Unavailable,0.0,Minimal,23.5,1.0,7.632158849192637,ild greens,0,0.6678293725756554
2175,3 BHK Flat,DLF The Skycourt42 ,3,3,1,Pooja Room,unavailable,new,Sector 86 Gurgaon,2.2,2123.0,10362.694300518137,0,0,0,0,0,1,7,43.0,Fancy,20.5,Good,25.0,1.0,7.66105638236183,dlf the skycourt,1,1.1631508098056809
2176,2 BHK Flat,Signature Global City 81,2,2,3,unavailable,East,unknown,Sector 81 Gurgaon,0.82,1364.2857142857144,6010.47120418848,0,0,0,0,0,1,2,28.0,Medium,0.0,Minimal,17.5,1.0,7.219119000210866,signature global city ,0,0.598836501088704
2177,4 BHK Flat,Spaze Privvy The Address39 ,4,4,3,unavailable,unavailable,new,Sector 93 Gurgaon,1.25,3007.1428571428573,4156.769596199525,0,0,1,1,0,0,16,28.0,Medium,0.0,Minimal,25.0,1.0,8.009078176343218,spaze privvy the address,0,0.8109302162163288
2178,2 BHK Flat,Supertech New Soft Launch,2,2,2,unavailable,East,unknown,Sector 68 Gurgaon,0.84,1298.0,6471.494607087828,0,0,0,0,0,1,7,28.0,Medium,0.0,Minimal,20.0,1.0,7.1693500166706,supertech new soft launch,0,0.6097655716208943
2179,4 BHK Flat,Emaar Mgf Emerald Floors39 ,4,3,2,Servant Room,unavailable,new,Sector 65 Gurgaon,3.2,4500.0,7111.111111111111,0,0,0,0,0,1,1,-1.0,Unavailable,0.0,Minimal,23.5,1.3333333333333333,8.412054873292933,emaar mgf emerald floors,1,1.4350845252893227
2180,4 BHK Flat,Mapsko Casa Bella38 ,4,5,3+,unavailable,West,unknown,Sector 82 Gurgaon,1.75,3621.428571428572,4832.347140039447,0,0,0,0,0,1,1,28.0,Medium,0.0,Minimal,24.5,0.8,8.194899955968294,mapsko casa bella,0,1.0116009116784799
2181,2 BHK Flat,Trisara Our Homes 3,2,2,1,unavailable,North,newly built,Sohna,0.35,898.5714285714287,3895.071542130365,1,0,0,0,0,0,2,-1.0,Unavailable,19.5,Basic,20.0,1.0,6.80191845943343,trisara our homes ,0,0.3001045924503381
2182,3 BHK Flat,Elan The Presidential,3,3,No,unavailable,unavailable,unknown,Sector 106 Gurgaon,3.9,2695.0,14471.243042671616,1,0,0,0,0,0,20,28.0,Medium,0.0,Minimal,0.0,1.0,7.899524472032198,elan the presidential,0,1.589235205116581
2183,3 BHK Flat,Belgravia Resort Residences,3,3,3,unavailable,West,unknown,Sector 48 Gurgaon,3.45,2055.9,16780.97183715161,1,0,0,0,0,0,14,28.0,Medium,0.0,Minimal,20.0,1.0,7.6289552739841175,belgravia resort residences,0,1.4929040961781488
2184,4 BHK Flat,Tulip Ivory35 ,4,4,3+,Servant Room,West,mid-age,Sector 70 Gurgaon,2.35,3428.571428571429,6854.166666666666,0,0,0,0,0,1,8,28.0,Medium,26.0,Good,22.0,1.0,8.140190584414983,tulip ivory,1,1.208960345836975
2185,3 BHK Flat,ATS Marigold,3,3,3,unavailable,North,under construction,Sector 89 A Gurgaon,1.5,2500.0,6000.0,0,0,0,0,0,1,5,28.0,Medium,22.0,Good,0.0,1.0,7.824445930877619,ats marigold,0,0.9162907318741551
2186,2 BHK Flat,AIPL Zen Residences,2,2,3+,unavailable,East,under construction,Sector 70A Gurgaon,1.34,1434.4,9341.885108756274,0,0,1,0,0,0,17,34.0,Fancy,26.0,Good,20.0,1.0,7.269198834995971,aipl zen residences,0,0.8501509293696101
2187,4 BHK Flat,Indiabulls Enigma,4,5,3,"Servant Room,Store Room",East,new,Sector 110 Gurgaon,3.4,3740.000000000001,9090.90909090909,0,0,0,0,0,1,3,41.5,Fancy,22.5,Good,20.0,0.8,8.227108234348146,indiabulls enigma,2,1.4816045409242156
2188,3 BHK Flat,Tulip Yellow,3,3,3,unavailable,East,under construction,Sector 69 Gurgaon,1.8,2434.285714285714,7394.366197183099,0,0,0,0,0,1,14,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.797819365095611,tulip yellow,0,1.0296194171811581
2189,4 BHK Flat,Sare Green ParC Phase 3,4,3,2,unavailable,North,newly built,Sector 92 Gurgaon,1.1,2285.714285714286,4812.5,0,0,1,0,0,0,12,-1.0,Unavailable,5.0,Minimal,20.0,1.3333333333333333,7.734871256491385,sare green parc phase ,0,0.7419373447293773
2190,2 BHK Flat,Smart World Gems,2,2,3+,unavailable,East,under construction,Sector 89 Gurgaon,0.97,1213.3000000000002,7994.725129811257,0,1,1,0,1,0,2,-1.0,Unavailable,13.5,Basic,20.0,1.0,7.101923058059773,smart world gems,0,0.6780335427498971
2191,3 BHK Flat,Adani Brahma Samsara Vilasa,3,3,3,Others,North-East,newly built,Sector 63 Gurgaon,3.25,3857.142857142857,8425.925925925925,0,0,0,0,0,1,4,-1.0,Unavailable,12.5,Basic,0.0,1.0,8.257941221588538,adani brahma samsara vilasa,1,1.4469189829363254
2192,3 BHK Flat,Smart World Orchard,3,3,2,Others,unavailable,under construction,Sector 61 Gurgaon,2.55,2328.571428571429,10950.920245398773,0,0,1,0,0,0,4,38.0,Fancy,7.5,Minimal,0.0,1.0,7.753439593405964,smart world orchard,1,1.2669476034873244
2193,3 BHK Flat,Sare Green Parc 2,3,2,2,Others,unavailable,under construction,Sector 92 Gurgaon,0.61,1387.1,4397.664191478624,0,0,0,0,0,1,6,-1.0,Unavailable,0.0,Minimal,20.0,1.5,7.235691184581063,sare green parc ,1,0.4762341789963716
2194,3 BHK Flat,Spaze Privy39 ,3,3,3,unavailable,unavailable,unknown,Sector 72 Gurgaon,1.9,2172.5,8745.684695051783,0,0,0,0,0,1,10,28.0,Medium,0.0,Minimal,25.0,1.0,7.684094050428847,spaze privy,0,1.0647107369924282
2195,2 BHK Flat,Signature Global Park40 ,2,2,No,unavailable,unavailable,unknown,Sohna,0.75,1189.1,6307.2912286603305,0,0,0,0,0,1,1,28.0,Medium,0.0,Minimal,25.0,1.0,7.081792616188394,signature global park,0,0.5596157879354227
